8/4k3/pp6/2p3p1/2P2p2/r1n2P1P/6R1/5BK1 w - -,0-1,32
8/4P3/pp3k2/2p3p1/2P2p2/r1n2P1P/6R1/5BK1 b - -,0-1,33
8/8/pp2Pk2/2p3p1/2P2p2/r1n2P1P/6R1/5BK1 w - -,0-1,34
8/8/pp2P3/2p2kp1/2P2p2/r1n2P1P/6R1/5BK1 b - -,0-1,35
8/8/pp6/2p1Pkp1/2P2p2/r1n2P1P/6R1/5BK1 w - -,0-1,36
8/8/pp3k2/2p1P1p1/2P2p2/r1n2P1P/6R1/5BK1 b - -,0-1,37
8/8/pp3k2/2p3p1/2P1Pp2/r1n2P1P/6R1/5BK1 w - -,0-1,38
8/8/pp6/2p1k1p1/2P1Pp2/r1n2P1P/6R1/5BK1 b - -,0-1,39
8/8/pp6/2p1k1p1/2P1Pp2/r1n2P1P/3R4/5BK1 w - -,0-1,40
8/8/pp6/2p1k1p1/2P1Pp2/Prn2P1P/3R4/5BK1 b - -,0-1,41
8/8/pp6/2p1k1p1/2P1Pp2/Prn2P1P/3R1K2/5B2 w - -,0-1,42
8/8/pp6/2p1k1p1/n1P1Pp2/Pr3P1P/3R1K2/5B2 b - -,0-1,43
8/8/pp6/2p1k1p1/n1P1Pp2/Pr3P1P/R4K2/5B2 w - -,0-1,44
8/8/pp6/2p1k1p1/n1P1Pp2/P2r1P1P/R4K2/5B2 b - -,0-1,45
8/8/pp6/2p1k1p1/n1P1Pp2/P2r1P1P/4RK2/5B2 w - -,0-1,46
3r4/8/pp6/2p1k1p1/n1P1Pp2/P2R1P1P/4RK2/5B2 b - -,0-1,47
3r4/8/pp6/2p1k1p1/n1P1Pp2/PR1r1P1P/4RK2/5B2 w - -,0-1,48
3r4/3r4/pp6/2p1k1p1/n1P1Pp2/PR3P1P/4RK2/5B2 b - -,0-1,49
3r4/3r4/pp6/2p1k1p1/n1P1Pp2/P4P1P/4RK2/1R3B2 w - -,0-1,50
3r4/3r4/pp2k3/2p3p1/n1P1Pp2/P4P1P/4RK2/1R3B2 b - -,0-1,51
3r4/3r4/pp2k3/2p3p1/n1P1Pp2/P4P1P/5K2/1R2RB2 w - -,0-1,52
3r4/7r/pp2k3/2p3p1/n1P1Pp2/P4P1P/5K2/1R2RB2 b - -,0-1,53
3r4/7r/pp2k3/2p3p1/n1P1Pp2/P4P1P/5K2/1nR1RB2 w - -,0-1,54
3r4/7r/pp2k3/2p3p1/n1P1Pp2/P1n2P1P/5K2/1NR1RB2 b - -,0-1,55
3r4/7r/pp2k3/2p3p1/n1P1Pp2/P1n2P1P/3N1K2/2R1RB2 w - -,0-1,56
3r4/3k3r/pp6/2p3p1/n1P1Pp2/P1n2P1P/3N1K2/2R1RB2 b - -,0-1,57
3r4/3k3r/pp6/2p3p1/n1P1Pp2/PNn2P1P/5K2/2R1RB2 w - -,0-1,58
2kr4/7r/pp6/2p3p1/n1P1Pp2/PNn2P1P/5K2/2R1RB2 b - -,0-1,59
2kr4/7r/pp6/2p3p1/n1P1Pp2/PNn2P1P/5KB1/2R1R3 w - -,0-1,60
2kr4/7r/pp6/2p2pp1/n1P1P3/PNn2P1P/5KB1/2R1R3 b - -,0-1,61
2kr4/7r/pp6/2p2pp1/n1P5/PNn2P1P/4PKB1/2R1R3 w - -,0-1,62
2kr4/8/pp6/2p2ppr/n1P5/PNn2P1P/4PKB1/2R1R3 b - -,0-1,63
2kr4/8/pp6/2p2ppr/n1P5/PNn2P1P/4PKB1/2R3R1 w - -,0-1,64
2kr4/p7/1p6/2p2ppr/n1P5/PNn2P1P/4PKB1/2R3R1 b - -,0-1,65
2kr4/p7/1p6/2p2ppr/n1P5/1Nn2P1P/P3PKB1/2R3R1 w - -,0-1,66
2kr4/pp6/8/2p2ppr/n1P5/1Nn2P1P/P3PKB1/2R3R1 b - -,0-1,67
2kr4/pp6/8/2p2ppr/n1P5/1Nn2P1P/P3PKB1/1R4R1 w - -,0-1,68
2kr4/pp6/8/2pn1ppr/n1P5/1N3P1P/P3PKB1/1R4R1 b - -,0-1,69
2kr4/pp6/8/2pn1ppr/n7/1NP2P1P/P3PKB1/1R4R1 w - -,0-1,70
2kr4/pp6/5n2/2p2ppr/n7/1NP2P1P/P3PKB1/1R4R1 b - -,0-1,71
2kr4/pp6/5n2/2p2ppr/n7/1Np2P1P/PP2PKB1/1R4R1 w - -,0-1,72
2kr4/pp6/5n2/2p2ppr/n2p4/1NP2P1P/PP2PKB1/1R4R1 b - -,0-1,73
2kr4/pp6/5n2/2p2ppr/n2p4/1N3P1P/PPP1PKB1/1R4R1 w - -,0-1,74
2kr4/pp6/2p2n2/5ppr/n2p4/1N3P1P/PPP1PKB1/1R4R1 b - -,0-1,75
2kr4/pp6/2p2n2/5ppr/n2p4/1N3P1P/PPP1PK2/1R3BR1 w - -,0-1,76
2kr4/pp6/2p2n2/5pp1/n2p3r/1N3P1P/PPP1PK2/1R3BR1 b - -,0-1,77
2kr4/pp6/2p2n2/5pp1/n2p3r/1N3P1P/PPP1PK2/1R3B1R w - -,0-1,78
2kr4/pp4p1/2p2n2/5p2/n2p3r/1N3P1P/PPP1PK2/1R3B1R b - -,0-1,79
2kr4/pp4p1/2p2n2/5p2/n2p3r/1N3P1P/PPP1PKB1/1R5R w - -,0-1,80
2kr2n1/pp4p1/2p5/5p2/n2p3r/1N3P1P/PPP1PKB1/1R5R b - -,0-1,81
2kr2n1/pp4p1/2p5/5p2/n2p3r/1N3P2/PPP1PKBP/1R5R w - -,0-1,82
2kr2n1/pp4p1/2p5/3p1p2/n6r/1N3P2/PPP1PKBP/1R5R b - -,0-1,83
2kr2n1/pp4p1/2p5/3p1p2/n6r/1N3P2/PPP1PKBP/R6R w - -,0-1,84
2kr2n1/pp4p1/2p5/2np1p2/7r/1N3P2/PPP1PKBP/R6R b - -,0-1,85
2kr2n1/pp4p1/2p5/2np1p2/7r/5P2/PPPNPKBP/R6R w - -,0-1,86
2kr2nr/pp4p1/2p5/2np1p2/8/5P2/PPPNPKBP/R6R b - -,0-1,87
2kr2nr/pp4p1/2p5/2np1p2/8/5P2/PPP1PKBP/RN5R w - -,0-1,88
r3k1nr/pp4p1/2p5/2np1p2/8/5P2/PPP1PKBP/RN5R b kq -,0-1,89
r3k1nr/pp4p1/2p5/2np1p2/8/5P2/PPP1P1BP/RN2K2R w KQkq -,0-1,90
r3k1nr/pp1n2p1/2p5/2Bp1p2/8/5P2/PPP1P1BP/RN2K2R b KQkq -,0-1,91
r3k1nr/pp1n2p1/2p5/2bp1p2/8/4BP2/PPP1P1BP/RN2K2R w KQkq -,0-1,92
r3kbnr/pp1n2p1/2p5/3p1p2/8/4BP2/PPP1P1BP/RN2K2R b KQkq -,0-1,93
r3kbnr/pp1n2p1/2p5/3p1p2/8/4qP2/PPP1P1BP/RNB1K2R w KQkq -,0-1,94
r3kbnr/pp1n2p1/2p1q3/3p1p2/8/4QP2/PPP1P1BP/RNB1K2R b KQkq -,0-1,95
r3kbnr/pp1n2p1/2p1q3/3p1pQ1/8/5P2/PPP1P1BP/RNB1K2R w KQkq -,0-1,96
rn2kbnr/pp4p1/2p1q3/3p1pQ1/8/5P2/PPP1P1BP/RNB1K2R b KQkq -,0-1,97
rn2kbnr/pp4p1/2p1q3/3p1p2/6Q1/5P2/PPP1P1BP/RNB1K2R w KQkq -,0-1,98
rn2kbnr/pp3pp1/2p1q3/3p4/6Q1/5P2/PPP1P1BP/RNB1K2R b KQkq -,0-1,99
rn2kbnr/pp3pp1/2p1q3/3p4/Q5p1/5P2/PPP1P1BP/RNB1K2R w KQkq -,0-1,100
rn2kbnr/pp1q1pp1/2p1N3/3p4/Q5p1/5P2/PPP1P1BP/RNB1K2R b KQkq -,0-1,101
rn2kbnr/pp1q1pp1/2p1b3/3p4/Q4Np1/5P2/PPP1P1BP/RNB1K2R w KQkq -,0-1,102
rn2kbnr/pp1q1pp1/2p1b3/3p3p/Q4NP1/5P2/PPP1P1BP/RNB1K2R b KQkq -,0-1,103
rn2kbnr/pp1q1pp1/2p1b3/3p3p/Q5P1/5P1N/PPP1P1BP/RNB1K2R w KQkq -,0-1,104
rn2kbnr/pp1q1ppp/2p1b3/3p4/Q5P1/5P1N/PPP1P1BP/RNB1K2R b KQkq -,0-1,105
rn2kbnr/pp1q1ppp/2p1b3/3p4/Q5P1/7N/PPP1PPBP/RNB1K2R w KQkq -,0-1,106
rn1qkbnr/pp3ppp/2p1b3/3p4/Q5P1/7N/PPP1PPBP/RNB1K2R b KQkq -,0-1,107
rn1qkbnr/pp3ppp/2p1b3/3p4/Q5P1/8/PPP1PPBP/RNB1K1NR w KQkq -,0-1,108
rn1qkbnr/ppp2ppp/4b3/3p4/Q5P1/8/PPP1PPBP/RNB1K1NR b KQkq -,0-1,109
rn1qkbnr/ppp2ppp/4b3/3p4/3Q2P1/8/PPP1PPBP/RNB1K1NR w KQkq -,0-1,110
rnbqkbnr/ppp2ppp/8/3p4/3Q2P1/8/PPP1PPBP/RNB1K1NR b KQkq -,0-1,111
rnbqkbnr/ppp2ppp/8/3p4/3p2P1/8/PPP1PPBP/RNBQK1NR w KQkq -,0-1,112
rnbqkbnr/ppp2ppp/8/3pp3/3P2P1/8/PPP1PPBP/RNBQK1NR b KQkq -,0-1,113
rnbqkbnr/ppp2ppp/8/3pp3/6P1/8/PPPPPPBP/RNBQK1NR w KQkq -,0-1,114
rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPPBP/RNBQK1NR b KQkq -,0-1,115
rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPP1P/RNBQKBNR w KQkq -,0-1,116
rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq -,0-1,117
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq -,0-1,118
8/r5k1/8/8/1pP5/1PnN2r1/2KR4/8 w - -,0-1,0
8/r5k1/8/8/1pP5/1P1N2r1/n1KR4/8 b - -,0-1,1
8/r5k1/8/8/1pP5/1P4r1/n1KR4/2N5 w - -,0-1,2
8/r5k1/8/8/1pP5/1Pn3r1/P1KR4/2N5 b - -,0-1,3
8/r5k1/8/8/1pP5/1Pn3r1/P1K4R/2N5 w - -,0-1,4
8/r5k1/6r1/8/1pP5/1Pn5/P1K4R/2N5 b - -,0-1,5
8/r5k1/6r1/8/1pP5/1Pn4R/P1K5/2N5 w - -,0-1,6
8/r5k1/2r5/8/1pP5/1Pn4R/P1K5/2N5 b - -,0-1,7
8/r5k1/2r5/8/1pP5/1Pn4R/PK6/2N5 w - -,0-1,8
7k/r7/2r5/8/1pP5/1Pn4R/PK6/2N5 b - -,0-1,9
7k/r7/2r5/8/1pP5/1Pn4p/PK5R/2N5 w - -,0-1,10
7k/r7/2B4r/8/1pP5/1Pn4p/PK5R/2N5 b - -,0-1,11
4B2k/r7/7r/8/1pP5/1Pn4p/PK5R/2N5 w - -,0-1,12
4B2k/r7/3r4/8/1pP5/1Pn4p/PK5R/2N5 b - -,0-1,13
4B2k/r7/3r4/8/1pP5/1Pn4p/PK4R1/2N5 w - -,0-1,14
4B2k/r7/3r4/8/1pP4p/1Pn5/PK4R1/2N5 b - -,0-1,15
7k/r7/2Br4/8/1pP4p/1Pn5/PK4R1/2N5 w - -,0-1,16
7k/r7/2B5/8/1pP4p/1Pn5/PK4R1/2Nr4 b - -,0-1,17
7k/r7/2B5/8/1pP4p/1Pn5/P5R1/1KNr4 w - -,0-1,18
7k/r7/2B5/8/1pP1n2p/1P6/P5R1/1KNr4 b - -,0-1,19
7k/r7/2B5/8/1pP1n2p/1P6/P3N1R1/1K1r4 w - -,0-1,20
7k/r7/2B5/8/1pPrn2p/1P6/P3N1R1/1K6 b - -,0-1,21
7k/r7/2B5/8/1pPrn2p/1P6/P5R1/1KN5 w - -,0-1,22
7k/8/2B5/8/1pPrn2p/rP6/P5R1/1KN5 b - -,0-1,23
7k/8/2B3R1/8/1pPrn2p/rP6/P7/1KN5 w - -,0-1,24
7k/8/2B2nR1/8/1pPr3p/rP6/P7/1KN5 b - -,0-1,25
7k/8/2B2n2/6R1/1pPr3p/rP6/P7/1KN5 w - -,0-1,26
7k/8/2B2n2/6Rp/1pPr4/rP6/P7/1KN5 b - -,0-1,27
7k/8/2B2n2/2R4p/1pPr4/rP6/P7/1KN5 w - -,0-1,28
7k/8/2B2n2/2R4p/1pP4r/rP6/P7/1KN5 b - -,0-1,29
7k/8/5n2/2R4p/BpP4r/rP6/P7/1KN5 w - -,0-1,30
7k/8/5n2/2R4p/BpPr3P/rP6/P7/1KN5 b - -,0-1,31
7k/8/5n2/2p1R2p/BpPr3P/rP6/P7/1KN5 w - -,0-1,32
7k/8/3r1n2/2p1R2p/BpP4P/rP6/P7/1KN5 b - -,0-1,33
7k/8/3r1n2/2p1q2p/BpP4P/rP6/P3R3/1KN5 w - -,0-1,34
7k/8/3r1n2/2p1Q2p/BpPq3P/rP6/P3R3/1KN5 b - -,0-1,35
7k/8/3r1n2/2p1Q2p/BpPq3P/rP6/P3R3/K1N5 w - -,0-1,36
7k/8/3r1n2/2p1Q2p/BpP3qP/rP6/P3R3/K1N5 b - -,0-1,37
7k/8/3r1n2/2p4p/BpP3qP/rP6/PQ2R3/K1N5 w - -,0-1,38
7k/8/3r1nq1/2p4p/BpP4P/rP6/PQ2R3/K1N5 b - -,0-1,39
7k/8/3r1nq1/2p4p/BpP4P/rP6/PQ2R3/1KN5 w - -,0-1,40
7k/8/3r1n2/2p4p/BpP4P/rP6/PQ2R3/1KN3q1 b - -,0-1,41
7k/8/3r1n2/2p4p/BpP4P/rP6/PQ2R3/K1N3q1 w - -,0-1,42
7k/8/r4n2/2p4p/BpP4P/rP6/PQ2R3/K1N3q1 b - -,0-1,43
4B2k/8/r4n2/2p4p/1pP4P/rP6/PQ2R3/K1N3q1 w - -,0-1,44
4B2k/6q1/r4n2/2p4p/1pP4P/rP6/PQ2R3/K1N5 b - -,0-1,45
7k/5Bq1/r4n2/2p4p/1pP4P/rP6/PQ2R3/K1N5 w - -,0-1,46
7k/3n1Bq1/r7/2p4p/1pP4P/rP6/PQ2R3/K1N5 b - -,0-1,47
7k/3n1Bq1/r7/2p4p/1pP4P/rP6/PQ3R2/K1N5 w - -,0-1,48
7k/3n1B2/r6q/2p4p/1pP4P/rP6/PQ3R2/K1N5 b - -,0-1,49
7k/3n1B2/r6q/2p4p/1pP4P/rP6/P2Q1R2/K1N5 w - -,0-1,50
5q1k/3n1B2/r6P/2p4p/1pP4P/rP6/P2Q1R2/K1N5 b - -,0-1,51
5q1k/3n1B2/r6P/2p3Qp/1pP4P/rP6/P2p1R2/K1N5 w - -,0-1,52
5q1k/3n1B2/r6P/2p3Qp/1pP4P/rP1p4/P4R2/K1N5 b - -,0-1,53
5q1k/3n1B2/r5QP/2p4p/1pP4P/rP1p4/P4R2/K1N5 w - -,0-1,54
5q1k/5B2/rn4QP/2p4p/1pP4P/rP1p4/P4R2/K1N5 b - -,0-1,55
5q1k/5B2/rn4Qb/2p3Pp/1pP4P/rP1p4/P4R2/K1N5 w - -,0-1,56
5q1k/5B2/rn4Qb/2p3Pp/1pPp3P/rP6/P4R2/K1N5 b - -,0-1,57
5q1k/5B2/rn5b/2p3Pp/1pPp3P/rP1Q4/P4R2/K1N5 w - -,0-1,58
6qk/5B2/rn5b/2p3Pp/1pPp3P/rP1Q4/P4R2/K1N5 b - -,0-1,59
6qk/8/rn4Bb/2p3Pp/1pPp3P/rP1Q4/P4R2/K1N5 w - -,0-1,60
7k/7q/rn4Bb/2p3Pp/1pPp3P/rP1Q4/P4R2/K1N5 b - -,0-1,61
7k/7q/rn4pb/2p3Pp/1pPpB2P/rP1Q4/P4R2/K1N5 w - -,0-1,62
5b1k/7q/rn4pN/2p3Pp/1pPpB2P/rP1Q4/P4R2/K1N5 b - -,0-1,63
5b1k/7q/rn4p1/2p2NPp/1pPpB2P/rP1Q4/P4R2/K1N5 w - -,0-1,64
5b2/6kq/rn4p1/2p2NPp/1pPpB2P/rP1Q4/P4R2/K1N5 b - -,0-1,65
5b2/6kq/rn4p1/2p2pPp/1pPpB2P/rP1Q2N1/P4R2/K1N5 w - -,0-1,66
5b2/6kq/rn2p1p1/2p2PPp/1pPpB2P/rP1Q2N1/P4R2/K1N5 b - -,0-1,67
5b2/6kq/rn2p1p1/2p3Pp/1pPpBP1P/rP1Q2N1/P4R2/K1N5 w - -,0-1,68
5b1k/7q/rn2p1p1/2p3Pp/1pPpBP1P/rP1Q2N1/P4R2/K1N5 b - -,0-1,69
5b1k/7q/rn2p1p1/2p3Pp/1pPpBP1P/rP4N1/P4R2/K1NQ4 w - -,0-1,70
5b1k/q7/rn2p1p1/2p3Pp/1pPpBP1P/rP4N1/P4R2/K1NQ4 b - -,0-1,71
5b1k/q7/rn2p1p1/2p3Pp/1pPpBP1P/rP1N2N1/P4R2/K2Q4 w - -,0-1,72
5b1k/2q5/rn2p1p1/2p3Pp/1pPpBP1P/rP1N2N1/P4R2/K2Q4 b - -,0-1,73
5b1k/2q5/rn2p1p1/2p3Pp/1pPp1P1P/rP1N2N1/P4R2/K2Q3B w - -,0-1,74
5b1k/2q2p2/rn2R1p1/2p3Pp/1pPp1P1P/rP1N2N1/P4R2/K2Q3B b - -,0-1,75
5b1k/2q2p2/rn2b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/K2Q3B w - -,0-1,76
5b1k/2qn1p2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/K2Q3B b - -,0-1,77
5b1k/2qn1p2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/KQ5B w - -,0-1,78
7k/2qnbp2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/KQ5B b - -,0-1,79
7k/2qnbp2/r3b1p1/2p3Pp/1pPpNP1P/rP1N4/P3RR2/KQ5B w - -,0-1,80
7k/2qn1p2/r2bb1p1/2p3Pp/1pPpNP1P/rP1N4/P3RR2/KQ5B b - -,0-1,81
7k/2qn1p2/r2bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/KQ5B w - -,0-1,82
5b1k/2qn1p2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RR2/KQ5B b - -,0-1,83
5b1k/2qn1p2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RRB1/KQ6 w - -,0-1,84
5bk1/2qn1p2/r3b1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RRB1/KQ6 b - -,0-1,85
5bk1/2qn1p2/r3b1p1/2p3Pp/1pPpNP1P/rP1N4/P3RRB1/KQ6 w - -,0-1,86
6k1/2qn1p2/r2bb1p1/2p3Pp/1pPpNP1P/rP1N4/P3RRB1/KQ6 b - -,0-1,87
6k1/2qn1p2/r2bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RRB1/KQ6 w - -,0-1,88
6k1/r1qn1p2/3bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/P3RRB1/KQ6 b - -,0-1,89
6k1/r1qn1p2/3bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/P4RB1/KQ2R3 w - -,0-1,90
5nk1/r1q2p2/3bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/P4RB1/KQ2R3 b - -,0-1,91
5nk1/r1q2p2/3bb1p1/2p3Pp/1pPp1P1P/rP1N2N1/PR4B1/KQ2R3 w - -,0-1,92
5nk1/r1q1bp2/4b1p1/2p3Pp/1pPp1P1P/rP1N2N1/PR4B1/KQ2R3 b - -,0-1,93
5nk1/r1q1bp2/4b1p1/2p3Pp/1pPp3P/rP1N2N1/PR3PB1/KQ2R3 w - -,0-1,94
5nk1/2q1bp2/r3b1p1/2p3Pp/1pPp3P/rP1N2N1/PR3PB1/KQ2R3 b - -,0-1,95
5nk1/2q1bp2/r3b1p1/2p3Pp/1pPp3P/rP1N2N1/P1R2PB1/KQ2R3 w - -,0-1,96
5nk1/2q1bp2/1r2b1p1/2p3Pp/1pPp3P/rP1N2N1/P1R2PB1/KQ2R3 b - -,0-1,97
5nk1/2q1bp2/1r2b1p1/2p3Pp/1pPp3P/rP1N2N1/P4PB1/KQR1R3 w - -,0-1,98
5nk1/2q1bp2/rr2b1p1/2p3Pp/1pPp3P/1P1N2N1/P4PB1/KQR1R3 b - -,0-1,99
5nk1/2q1bp2/rr2b1p1/2p3Pp/1pPpB2P/1P1N2N1/P4P2/KQR1R3 w - -,0-1,100
5nk1/2q1bp2/rr2b1p1/2p1p1Pp/1pPPB2P/1P1N2N1/P4P2/KQR1R3 b - -,0-1,101
5nk1/2q1bp2/rr2b1p1/2p1p1Pp/1pPpB2P/1P1NP1N1/P4P2/KQR1R3 w - -,0-1,102
1r3nk1/2q1bp2/r3b1p1/2p1p1Pp/1pPpB2P/1P1NP1N1/P4P2/KQR1R3 b - -,0-1,103
1r3nk1/2q1bp2/r3b1p1/2p1p1Pp/1pPpB2P/1P1NP1N1/P4P2/KQR4R w - -,0-1,104
1r3nk1/2q1bp2/1r2b1p1/2p1p1Pp/1pPpB2P/1P1NP1N1/P4P2/KQR4R b - -,0-1,105
1r3nk1/2q1bp2/1r2b1p1/2p1p1Pp/1pPpB2P/1P1NP1N1/P4P2/KQ4RR w - -,0-1,106
1r3nk1/2q1bp2/1r2b1p1/p1p1p1Pp/1BPpB2P/1P1NP1N1/P4P2/KQ4RR b - -,0-1,107
1r3nk1/2q1bp2/1r2b1p1/p1p1p1Pp/1nPpB2P/1P1NP1N1/P2B1P2/KQ4RR w - -,0-1,108
1r3nk1/2q1bp2/pr2b1p1/2p1p1Pp/1nPpB2P/1P1NP1N1/P2B1P2/KQ4RR b - -,0-1,109
1r3nk1/2q1bp2/pr2b1p1/2p1p1Pp/1nPpB2P/1P2P1N1/P2B1P2/KQ2N1RR w - -,0-1,110
1r3nk1/2q1bpp1/pr2b3/2p1p1Pp/1nPpB2P/1P2P1N1/P2B1P2/KQ2N1RR b - -,0-1,111
1r3nk1/2q1bpp1/pr2b3/2p1p1Pp/1nPpB2P/4P1N1/PP1B1P2/KQ2N1RR w - -,0-1,112
1r3nk1/2q1bpp1/pr6/2p1p1Pp/1nPpB1bP/4P1N1/PP1B1P2/KQ2N1RR b - -,0-1,113
1r3nk1/2q1bpp1/pr6/2p1p1Pp/1nPpB1bP/4PNN1/PP1B1P2/KQ4RR w - -,0-1,114
1r4k1/2q1bpp1/pr2n3/2p1p1Pp/1nPpB1bP/4PNN1/PP1B1P2/KQ4RR b - -,0-1,115
1r4k1/2q1bpp1/pr2n3/2p1p1Pp/1nPpB1bP/4PNN1/PP1B1P2/KQ1R3R w - -,0-1,116
1r4k1/2q1bpp1/pr6/2p1p1Pp/1nPpBnbP/4PNN1/PP1B1P2/KQ1R3R b - -,0-1,117
1r4k1/2q1bpp1/pr6/2p1p1Pp/1nPpBnbP/5NN1/PP1BPP2/KQ1R3R w - -,0-1,118
1r4k1/2q1bpp1/pr4n1/2p1p1Pp/1nPpB1bP/5NN1/PP1BPP2/KQ1R3R b - -,0-1,119
1r4k1/2q1bpp1/pr4n1/2p1p1Pp/1nPpB1bP/5NN1/PP1BPP2/K1QR3R w - -,0-1,120
5rk1/2q1bpp1/pr4n1/2p1p1Pp/1nPpB1bP/5NN1/PP1BPP2/K1QR3R b - -,0-1,121
5rk1/2q1bpp1/pr4n1/2p1p1Pp/1nPpB1bP/6N1/PP1BPP2/K1QR2NR w - -,0-1,122
1r3rk1/2q1bpp1/p5n1/2p1p1Pp/1nPpB1bP/6N1/PP1BPP2/K1QR2NR b - -,0-1,123
1r3rk1/2q1bpp1/p5n1/2p1p1Pp/1nPp2bP/6N1/PP1BPPB1/K1QR2NR w - -,0-1,124
1rb2rk1/2q1bpp1/p5n1/2p1p1Pp/1nPp3P/6N1/PP1BPPB1/K1QR2NR b - -,0-1,125
1rb2rk1/2q1bpp1/p5n1/2p1p1Pp/1nPp3P/6N1/PP1BPPB1/1KQR2NR w - -,0-1,126
1rb1k2r/2q1bpp1/p5n1/2p1p1Pp/1nPp3P/6N1/PP1BPPB1/1KQR2NR b k -,0-1,127
1rb1k2r/2q1bpp1/p5n1/2p1p1Pp/1nPp3P/6N1/PPQBPPB1/1K1R2NR w k -,0-1,128
1rb1k2r/2q1bpp1/p1n3n1/2p1p1Pp/2Pp3P/6N1/PPQBPPB1/1K1R2NR b k -,0-1,129
1rb1k2r/2q1bpp1/p1n3n1/2p1p1Pp/2pp3P/3P2N1/PPQBPPB1/1K1R2NR w k -,0-1,130
1rb1k2r/2q1bpp1/p1n3n1/1pp1p1Pp/2Pp3P/3P2N1/PPQBPPB1/1K1R2NR b k -,0-1,131
1rb1k2r/2q1bpp1/p1n3n1/1pp1p1Pp/2PpN2P/3P4/PPQBPPB1/1K1R2NR w k -,0-1,132
1rb1k2r/1pq1bpp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PPQBPPB1/1K1R2NR b k -,0-1,133
1rb1k2r/1pq1bpp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PPQBPPB1/2KR2NR w k -,0-1,134
r1b1k2r/1pq1bpp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PPQBPPB1/2KR2NR b kq -,0-1,135
r1b1k2r/1pq1bpp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PPQBPPB1/R3K1NR w KQkq -,0-1,136
r1b1kb1r/1pq2pp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PPQBPPB1/R3K1NR b KQkq -,0-1,137
r1b1kb1r/1pq2pp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PP1BPPB1/R2QK1NR w KQkq -,0-1,138
r1bqkb1r/1p3pp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PP1BPPB1/R2QK1NR b KQkq -,0-1,139
r1bqkb1r/1p3pp1/p1n3n1/2p1p1Pp/2PpN2P/3P4/PP2PPB1/R1BQK1NR w KQkq -,0-1,140
r1bqkb1r/pp3pp1/2n3n1/2p1p1Pp/2PpN2P/3P4/PP2PPB1/R1BQK1NR b KQkq -,0-1,141
r1bqkb1r/pp3pp1/2n3n1/2p1p1Pp/2PpN3/3P3P/PP2PPB1/R1BQK1NR w KQkq -,0-1,142
r1bqkb1r/pp2npp1/2n5/2p1p1Pp/2PpN3/3P3P/PP2PPB1/R1BQK1NR b KQkq -,0-1,143
r1bqkb1r/pp2npp1/2n5/2p1p1Pp/2Pp4/3P3P/PP1NPPB1/R1BQK1NR w KQkq -,0-1,144
rnbqkb1r/pp2npp1/8/2p1p1Pp/2Pp4/3P3P/PP1NPPB1/R1BQK1NR b KQkq -,0-1,145
rnbqkb1r/pp2npp1/8/2p1p1Pp/2Pp4/3P3P/PP2PPB1/RNBQK1NR w KQkq -,0-1,146
rnbqkbnr/pp3pp1/8/2p1p1Pp/2Pp4/3P3P/PP2PPB1/RNBQK1NR b KQkq -,0-1,147
rnbqkbnr/pp3pp1/8/2p1p2p/2Pp2P1/3P3P/PP2PPB1/RNBQK1NR w KQkq -,0-1,148
rnbqkbnr/pp3ppp/8/2p1p3/2Pp2P1/3P3P/PP2PPB1/RNBQK1NR b KQkq -,0-1,149
rnbqkbnr/pp3ppp/8/2p1p3/2Pp2P1/7P/PP1PPPB1/RNBQK1NR w KQkq -,0-1,150
rnbqkbnr/pp3ppp/8/2ppp3/2P3P1/7P/PP1PPPB1/RNBQK1NR b KQkq -,0-1,151
rnbqkbnr/pp3ppp/8/2ppp3/6P1/7P/PPPPPPB1/RNBQK1NR w KQkq -,0-1,152
rnbqkbnr/pp2pppp/8/2pp4/6P1/7P/PPPPPPB1/RNBQK1NR b KQkq -,0-1,153
